Item Number,Description,Size 1,Size 2,Store,Dept.,Category,SubCat,Vendor,Order Number,OnHand,OnOrder,Layaway,Committed,Cost,PriceUnits,Price,YTD Sales,OrdPt,OrdUp2,LastSale,G/L,Bin Location
263,Navy tee with gold crest,L,GREY/ASH,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,0,120010,
263,Navy tee with gold crest,L,WHITE,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,20040707,120010,
263,Navy tee with gold crest,M,BLUE,1,1,2,!Undefined,88,263,0,27,0,0,6.25,1,15,66,0,0,20150225,120010,
263,Navy tee with gold crest,M,GREEN,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,0,120010,
263,Navy tee with gold crest,M,RED,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,20020225,120010,
263,Navy tee with gold crest,M,WHITE,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,20110412,120010,
263,Navy tee with gold crest,S,BLACK,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,20130123,120010,
263,Navy tee with gold crest,S,BLUE,1,1,2,!Undefined,88,263,0,64,0,0,6.25,1,15,216.75,0,0,20150107,120010,
263,Navy tee with gold crest,S,GREEN,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,0,120010,
263,Navy tee with gold crest,S,WHITE,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,20080523,120010,
263,Navy tee with gold crest,XL,BLACK,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,0,120010,
263,Navy tee with gold crest,XL,BLUE,1,1,2,!Undefined,88,263,0,2,0,0,6.25,1,15,0,0,0,20140613,120010,
263,Navy tee with gold crest,XL,WHITE,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,0,120010,
263,Navy tee with gold crest,XL,YELLOW,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,0,120010,
263,Navy tee with gold crest,XS,BLUE,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,20061016,120010,
263,Navy tee with gold crest,XS,GREEN,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,0,120010,
263,Navy tee with gold crest,XS,WHITE,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,0,120010,
263,Navy tee with gold crest,XXL,BLUE,1,1,2,!Undefined,88,263,0,0,0,0,6.25,1,15,0,0,0,20110105,120010,
263,Navy tee with gold crest,XXL,RED,1,1,2,!Undefined,88,263,0,0,0,0,5.87,1,15,0,0,0,0,120010,
264,Owl One Piece Creeper,0-6 MO,MULTI,1,1,10,!Undefined,2,1032128KI,2,0,0,0,14,1,30,0,0,0,0,120010,
264,Owl One Piece Creeper,6-9 MO,MULTI,1,1,10,!Undefined,2,1032128KI,2,0,0,0,14,1,30,0,0,0,0,120010,
264,Owl One Piece Creeper,9-12 MO,MULTI,1,1,10,!Undefined,2,1032128KI,2,0,0,0,14,1,30,0,0,0,0,120010,
266,Hand Carved Distress Owl,,,1,3,!Undefined,!Undefined,151,102487,11,0,0,0,12.5,1,28,28,0,0,20141003,120010,
267,"PEN, YELLOW CLIC STIC",,,1,2,!Undefined,!Undefined,81,267,264,0,0,0,0.7,1,1.5,184.85,6,300,20150806,120010,
267A,Custom Miami Marketing Pen,,,1,7,!Undefined,!Undefined,260,267A,0,0,0,0,0.65,1,1,0,0,0,20130628,120010,
267B,Custom Minnesota Marketing Pen,,,1,7,!Undefined,!Undefined,260,267B,0,0,0,0,0.65,1,1,0,0,0,20130628,120010,
267C,Quinnipiac Marketing Pens,,,1,7,!Undefined,!Undefined,260,267C,0,0,0,0,0.65,1,1,0,0,0,20130328,120010,
267DU,DU Marketing Pen,,,1,7,!Undefined,!Undefined,260,267DU,0,0,0,0,0.65,1,1,0,0,0,20131220,120010,
267WPI,WPI Marketing Pens,,,1,7,!Undefined,!Undefined,260,267WPI,0,0,0,0,0.65,1,1,0,0,0,20130827,120010,
268,Chi Omega Owl Needlepoint Key Fob,,,1,3,!Undefined,!Undefined,429,268,19,0,0,0,13.5,1,30,160.5,0,0,20150918,120010,
269,Chi Omega Owl Needlepoint Tote Bag,,,1,1,6,!Undefined,429,269,4,0,0,0,65,1,145,0,0,0,0,120010,
270,Custom semi-formal tee w/crest,XS,WHITE,1,7,!Undefined,!Undefined,260,270,0,0,0,0,0,1,0,0,0,0,0,120010,
271,Tau Kappa Custom Philanthropy tee,L,WHITE,1,9,!Undefined,!Undefined,310,PLAYBOOK_1508914,0,0,0,0,14.25,1,18,576,0,0,20150422,120010,
271,Tau Kappa Custom Philanthropy tee,M,WHITE,1,9,!Undefined,!Undefined,310,PLAYBOOK_1508914,0,0,0,0,14.25,1,18,252,0,0,20150422,120010,
271,Tau Kappa Custom Philanthropy tee,S,WHITE,1,9,!Undefined,!Undefined,310,PLAYBOOK_1508914,0,0,0,0,14.25,1,18,36,0,0,20150422,120010,
271,Tau Kappa Custom Philanthropy tee,XL,WHITE,1,9,!Undefined,!Undefined,310,PLAYBOOK_1508914,0,0,0,0,14.25,1,18,108,0,0,20150422,120010,
271,Tau Kappa Custom Philanthropy tee,XXL,WHITE,1,9,!Undefined,!Undefined,310,PLAYBOOK_1508914,0,0,0,0,14.25,1,18,54,0,0,20150422,120010,
272,Lambda Custom Bid Day tee,M,GREY/ASH,1,7,!Undefined,!Undefined,260,272,0,0,0,0,11,1,14,0,0,0,20080812,120010,
272,Lambda Custom Bid Day tee,M,WHITE,1,7,!Undefined,!Undefined,260,272,0,0,0,0,11,1,14,0,0,0,20080812,120010,
272,Lambda Custom Bid Day tee,S,GREY/ASH,1,7,!Undefined,!Undefined,260,272,0,0,0,0,11,1,14,0,0,0,20080812,120010,
272,Lambda Custom Bid Day tee,S,WHITE,1,7,!Undefined,!Undefined,260,272,0,0,0,0,11,1,14,0,0,0,20080812,120010,
272,Lambda Custom Bid Day tee,XS,GREY/ASH,1,7,!Undefined,!Undefined,260,272,0,0,0,0,11,1,14,0,0,0,0,120010,
272,Lambda Custom Bid Day tee,XS,WHITE,1,7,!Undefined,!Undefined,260,272,0,0,0,0,11,1,14,0,0,0,20080812,120010,
274,Christopher Radko Owl in the Family orna,,,1,3,!Undefined,!Undefined,169,1016787,31,0,0,0,22.5,1,46,138,0,0,20150309,120010,
275,Necklace silver w/ XO charm,,,1,4,!Undefined,!Undefined,81,62111 SC18,-1000000000,27,0,0,16.6,1,37,-3.7,0,0,20141107,120010,
276,You Girl notes 8 cards per box,,,1,2,!Undefined,!Undefined,,276,0,0,0,0,14,1,30,34,0,0,20150225,120010,
277,Colorado Tee,,,1,7,!Undefined,!Undefined,,277,0,0,0,0,0,1,0,0,0,0,0,120010,
278, Square owl coasters,,,1,3,!Undefined,!Undefined,142,278,11,0,0,0,2.5,1,6,0,0,0,20140805,120010,
279,hat khaki Dad,,,1,1,8,!Undefined,173,279,8,0,0,0,7.5,1,17,17,0,0,20150122,120010,
27A,Tau Kappa Recruitment tee,L,RED,1,7,!Undefined,!Undefined,260,27A,0,0,0,0,8,1,13.5,0,0,0,20080804,120010,
27A,Tau Kappa Recruitment tee,M,RED,1,7,!Undefined,!Undefined,260,27A,0,0,0,0,8,1,13.5,0,0,0,20080804,120010,
27A,Tau Kappa Recruitment tee,S,RED,1,7,!Undefined,!Undefined,260,27A,0,0,0,0,8,1,13.5,0,0,0,20080804,120010,
27A,Tau Kappa Recruitment tee,XL,RED,1,7,!Undefined,!Undefined,260,27A,0,0,0,0,8,1,13.5,0,0,0,20080804,120010,
27B,Custom Tau Kappa Recruitment tees,L,WHITE,1,7,!Undefined,!Undefined,369,AA V-NECK WHITE,0,0,0,0,13,1,16.25,0,0,0,20140819,120010,
27B,Custom Tau Kappa Recruitment tees,M,WHITE,1,7,!Undefined,!Undefined,369,AA V-NECK WHITE,0,0,0,0,13,1,16.25,0,0,0,20140819,120010,
27B,Custom Tau Kappa Recruitment tees,S,WHITE,1,7,!Undefined,!Undefined,369,AA V-NECK WHITE,0,0,0,0,13,1,16.25,0,0,0,20140819,120010,
27B,Custom Tau Kappa Recruitment tees,XL,WHITE,1,7,!Undefined,!Undefined,369,AA V-NECK WHITE,0,0,0,0,13,1,16.25,0,0,0,20140819,120010,
27B,Custom Tau Kappa Recruitment tees,XXL,WHITE,1,7,!Undefined,!Undefined,369,AA V-NECK WHITE,0,0,0,0,13,1,16.25,0,0,0,20140819,120010,
27C,2014 Custom Tau Kappa Recrutiment tees,L,WHITE,1,7,!Undefined,!Undefined,369,CC POCKET TEE WHITE,0,0,0,0,12,1,15,0,0,0,20140819,120010,
27C,2014 Custom Tau Kappa Recrutiment tees,M,WHITE,1,7,!Undefined,!Undefined,369,CC POCKET TEE WHITE,0,0,0,0,12,1,15,0,0,0,20140819,120010,
27C,2014 Custom Tau Kappa Recrutiment tees,S,WHITE,1,7,!Undefined,!Undefined,369,CC POCKET TEE WHITE,0,0,0,0,12,1,15,0,0,0,20140819,120010,
27C,2014 Custom Tau Kappa Recrutiment tees,XL,WHITE,1,7,!Undefined,!Undefined,369,CC POCKET TEE WHITE,0,0,0,0,12,1,15,0,0,0,20140819,120010,
27C,2014 Custom Tau Kappa Recrutiment tees,XXL,WHITE,1,7,!Undefined,!Undefined,369,CC POCKET TEE WHITE,0,0,0,0,12,1,15,0,0,0,20140819,120010,
28,Foundation Premium gift - 2013,,,1,7,!Undefined,!Undefined,333,KT7312R,0,0,0,0,3.49,1,6.25,0,0,0,20121126,120010,
280,Paisley Letter Tee,,,1,7,!Undefined,!Undefined,,280,0,0,0,0,0,1,0,0,0,0,0,120010,
281,Solo necklace two tone-SS/GE,,,1,11,!Undefined,!Undefined,118,281,0,0,0,0,42,1,62,0,0,0,0,120010,
282,Chi-O-Hio tee,,,1,7,!Undefined,!Undefined,,282,0,0,0,0,0,1,0,0,0,0,0,120010,
283,Azalea and Indigo tees,L,BLUE,1,7,!Undefined,!Undefined,260,283,0,0,0,0,8,1,10,0,0,0,20090330,120010,
283,Azalea and Indigo tees,L,FUSCHIA,1,7,!Undefined,!Undefined,260,283,0,0,0,0,8,1,10,0,0,0,20090330,120010,
283,Azalea and Indigo tees,M,BLUE,1,7,!Undefined,!Undefined,260,283,0,0,0,0,8,1,10,0,0,0,20090330,120010,
283,Azalea and Indigo tees,M,FUSCHIA,1,7,!Undefined,!Undefined,260,283,0,0,0,0,8,1,10,0,0,0,20090330,120010,
283,Azalea and Indigo tees,S,BLUE,1,7,!Undefined,!Undefined,260,283,0,0,0,0,8,1,10,0,0,0,20090330,120010,
283,Azalea and Indigo tees,S,FUSCHIA,1,7,!Undefined,!Undefined,260,283,0,0,0,0,8,1,10,0,0,0,20090330,120010,
283,Azalea and Indigo tees,XL,BLUE,1,7,!Undefined,!Undefined,260,283,0,0,0,0,8,1,10,0,0,0,20090330,120010,
283,Azalea and Indigo tees,XL,FUSCHIA,1,7,!Undefined,!Undefined,260,283,0,0,0,0,8,1,10,0,0,0,20090330,120010,
283,Azalea and Indigo tees,XXL,BLUE,1,7,!Undefined,!Undefined,260,283,0,0,0,0,8,1,10,0,0,0,20090330,120010,
283A,Custom CHI O tee,L,BLUE,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,20091214,120010,
283A,Custom CHI O tee,L,FUSCHIA,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,20090511,120010,
283A,Custom CHI O tee,L,PINK,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,20090701,120010,
283A,Custom CHI O tee,M,BLUE,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,20091106,120010,
283A,Custom CHI O tee,M,FUSCHIA,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,0,120010,
283A,Custom CHI O tee,M,PINK,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,0,120010,
283A,Custom CHI O tee,S,BLUE,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,20090910,120010,
283A,Custom CHI O tee,S,FUSCHIA,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,20090910,120010,
283A,Custom CHI O tee,S,PINK,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,20090831,120010,
283A,Custom CHI O tee,XL,BLUE,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,20090831,120010,
283A,Custom CHI O tee,XL,FUSCHIA,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,0,120010,
283A,Custom CHI O tee,XXL,BLUE,1,7,!Undefined,!Undefined,260,283A,0,0,0,0,5,1,10,0,0,0,20090918,120010,
284,Owl Romper,0-6 MO,MULTI,1,1,10,!Undefined,2,1132144KI,1,0,0,0,13.5,1,30,0,0,0,0,120010,
284,Owl Romper,12-18 MO,MULTI,1,1,10,!Undefined,2,1132144KI,0,0,0,0,13.5,1,30,0,0,0,0,120010,
284,Owl Romper,6-9 MO,MULTI,1,1,10,!Undefined,2,1132144KI,2,0,0,0,13.5,1,30,0,0,0,0,120010,
284,Owl Romper,9-12 MO,MULTI,1,1,10,!Undefined,2,1132144KI,2,0,0,0,13.5,1,30,0,0,0,0,120010,
285,Zeta Theta stitched letter tees,L,RED,1,7,!Undefined,!Undefined,310,ZSTITCH_1521906,0,0,0,0,14.25,1,17.85,160.65,0,0,20150827,120010,
285,Zeta Theta stitched letter tees,M,RED,1,7,!Undefined,!Undefined,310,ZSTITCH_1521906,0,0,0,0,14.25,1,17.85,821.1,0,0,20150827,120010,
285,Zeta Theta stitched letter tees,S,RED,1,7,!Undefined,!Undefined,310,ZSTITCH_1521906,0,0,0,0,14.25,1,17.85,410.55,0,0,20150827,120010,
285,Zeta Theta stitched letter tees,XL,RED,1,7,!Undefined,!Undefined,310,ZSTITCH_1521906,0,0,0,0,14.25,1,17.85,71.4,0,0,20150827,120010,
285,Zeta Theta stitched letter tees,XXL,RED,1,7,!Undefined,!Undefined,310,ZSTITCH_1521906,0,0,0,0,14.25,1,17.85,53.55,0,0,20150827,120010,
286,Cardinal Alpha Alpha tees,L,RED,1,7,!Undefined,!Undefined,260,286,0,0,0,0,6.25,1,8.5,0,0,0,20090330,120010,
286,Cardinal Alpha Alpha tees,M,RED,1,7,!Undefined,!Undefined,260,286,0,0,0,0,6.25,1,8.5,0,0,0,20090330,120010,
286,Cardinal Alpha Alpha tees,S,RED,1,7,!Undefined,!Undefined,260,286,0,0,0,0,6.25,1,8.5,0,0,0,20090330,120010,
286,Cardinal Alpha Alpha tees,XL,RED,1,7,!Undefined,!Undefined,260,286,0,0,0,0,6.25,1,8.5,0,0,0,20090330,120010,
287,Owl Bookends  pair - resin,,,1,3,!Undefined,!Undefined,151,103314,6,0,0,0,22.5,1,56,44.8,0,0,20141103,120010,
288,Custom Epsilon Theta Bid day tee,L,BLACK,1,7,!Undefined,!Undefined,260,288,0,0,0,0,6.7,1,10,0,0,0,20080930,120010,
288,Custom Epsilon Theta Bid day tee,L,WHITE,1,7,!Undefined,!Undefined,260,288,0,0,0,0,6.7,1,10,0,0,0,0,120010,
288,Custom Epsilon Theta Bid day tee,M,BLACK,1,7,!Undefined,!Undefined,260,288,0,0,0,0,6.7,1,10,0,0,0,20080930,120010,
288,Custom Epsilon Theta Bid day tee,S,BLACK,1,7,!Undefined,!Undefined,260,288,0,0,0,0,6.7,1,10,0,0,0,20080930,120010,
288,Custom Epsilon Theta Bid day tee,XL,BLACK,1,7,!Undefined,!Undefined,260,288,0,0,0,0,6.7,1,10,0,0,0,20080930,120010,
289,Roaring 20's Tee,,,1,7,!Undefined,!Undefined,,289,0,0,0,0,0,1,0,0,0,0,0,120010,
289A,Custom Xi Theta Bid Day Tee,L,TURQ,1,7,!Undefined,!Undefined,260,289A,0,0,0,0,8.75,1,10.5,0,0,0,20100706,120010,
289A,Custom Xi Theta Bid Day Tee,M,TURQ,1,7,!Undefined,!Undefined,260,289A,0,0,0,0,8.75,1,10.5,0,0,0,20100706,120010,
289A,Custom Xi Theta Bid Day Tee,S,TURQ,1,7,!Undefined,!Undefined,260,289A,0,0,0,0,8.75,1,10.5,0,0,0,20100706,120010,
289A,Custom Xi Theta Bid Day Tee,XL,TURQ,1,7,!Undefined,!Undefined,260,289A,0,0,0,0,8.75,1,10.5,0,0,0,20100706,120010,
29,"10"" Walnut Finish Gavel set",,,1,5,!Undefined,!Undefined,411,29,0,0,0,0,154,1,154,154,0,0,20141006,120010,
290,Lemon AA tee,M,YELLOW,1,7,!Undefined,!Undefined,260,290,0,0,0,0,19,1,22,0,0,0,20090330,120010,
290,Lemon AA tee,S,YELLOW,1,7,!Undefined,!Undefined,260,290,0,0,0,0,19,1,22,0,0,0,20090330,120010,
291,Recruitment tee,L,GREEN,1,7,!Undefined,!Undefined,260,291,0,0,0,0,12,1,16,0,0,0,20080916,120010,
291,Recruitment tee,M,GREEN,1,7,!Undefined,!Undefined,260,291,0,0,0,0,12,1,16,0,0,0,20080916,120010,
291,Recruitment tee,S,GREEN,1,7,!Undefined,!Undefined,260,291,0,0,0,0,12,1,16,0,0,0,20080916,120010,
291,Recruitment tee,XL,GREEN,1,7,!Undefined,!Undefined,260,291,0,0,0,0,12,1,16,0,0,0,20080916,120010,
291,Recruitment tee,XXL,GREEN,1,7,!Undefined,!Undefined,260,291,0,0,0,0,12,1,16,0,0,0,20080916,120010,
292,Owl Bib,,,1,1,10,!Undefined,2,155A016,4,8,0,0,7.5,1,16,76.8,0,0,20150828,120010,
293,Tau Kappa Family Day  L/S tee,L,GREY/ASH,1,7,!Undefined,!Undefined,369,293,0,0,0,0,13,1,16.5,726,0,0,20141017,120010,
293,Tau Kappa Family Day  L/S tee,M,GREY/ASH,1,7,!Undefined,!Undefined,369,293,0,0,0,0,13,1,16.5,264,0,0,20141017,120010,
293,Tau Kappa Family Day  L/S tee,S,GREY/ASH,1,7,!Undefined,!Undefined,369,293,0,0,0,0,13,1,16.5,99,0,0,20141017,120010,
293,Tau Kappa Family Day  L/S tee,XL,GREY/ASH,1,7,!Undefined,!Undefined,369,293,0,0,0,0,13,1,16.5,297,0,0,20141017,120010,
293,Tau Kappa Family Day  L/S tee,XXL,GREY/ASH,1,7,!Undefined,!Undefined,369,293,0,0,0,0,13,1,16.5,99,0,0,20141017,120010,
295,Trellis folded notes 8 w/envelopes,,,1,2,!Undefined,!Undefined,393,295,4,0,0,0,5,1,11,99,0,0,20150721,120010,
297,Leather crested portfolio,,,1,2,!Undefined,!Undefined,260,297,27,168,0,0,9,1,19.5,803.4,0,50,20150612,120010,
298,License Frame,,,1,3,!Undefined,!Undefined,79,,70,99,0,0,6,1,17,200.6,6,0,20150826,120010,
299,Personalized folded notes,,,1,2,!Undefined,!Undefined,139,299,2,5,0,0,12.5,1,27,-26,0,0,20141017,120010,
29A,Custom white jersey,L,WHITE,1,7,!Undefined,!Undefined,282,,0,0,0,0,18,1,36,0,0,0,20091020,120010,
29B,Custom Chi jersey,L,WHITE,1,7,!Undefined,!Undefined,341,29B,0,0,0,0,19,1,25,75,0,0,20150904,120010,
29B,Custom Chi jersey,M,WHITE,1,7,!Undefined,!Undefined,341,29B,0,0,0,0,19,1,25,375,0,0,20150904,120010,
29B,Custom Chi jersey,S,WHITE,1,7,!Undefined,!Undefined,341,29B,0,0,0,0,19,1,25,300,0,0,20150904,120010,
29B,Custom Chi jersey,XL,WHITE,1,7,!Undefined,!Undefined,341,29B,0,0,0,0,19,1,25,25,0,0,20150904,120010,
3,Custom Charcoal Coastal Jersey,L,WHITE,1,7,!Undefined,!Undefined,,3,0,0,0,0,0,1,0,0,0,0,20080401,120010,
3,Custom Charcoal Coastal Jersey,M,WHITE,1,7,!Undefined,!Undefined,,3,0,0,0,0,0,1,0,0,0,0,20080401,120010,
3,Custom Charcoal Coastal Jersey,S,WHITE,1,7,!Undefined,!Undefined,,3,0,0,0,0,0,1,0,0,0,0,20080401,120010,
3,Custom Charcoal Coastal Jersey,XL,WHITE,1,7,!Undefined,!Undefined,,3,0,0,0,0,0,1,0,0,0,0,0,120010,
30,Automatic Folding Umbrella,,,1,3,!Undefined,!Undefined,333,42EZF,0,44,0,0,8.5,1,19,8,12,0,20150116,120010,
300,"Vertical XO Lavaliere on 18"" box chain",,,1,4,!Undefined,!Undefined,81,63511 SC18,56,249,0,0,12,1,27,2091,0,0,20150529,120010,
301,New Eternity necklace,,,1,11,!Undefined,!Undefined,118,301,0,0,0,0,0,1,0,0,0,0,0,120010,
302,"""Hello"" Owl Mug-",,,1,3,!Undefined,!Undefined,394,F149997,15,0,0,0,6.5,1,15,60,0,0,20150803,120010,
303,You had me at Chi O,L,RED,1,7,!Undefined,!Undefined,260,303,0,0,0,0,8,1,13,0,0,0,20081121,120010,
303,You had me at Chi O,M,RED,1,7,!Undefined,!Undefined,260,303,0,0,0,0,8,1,13,0,0,0,20081217,120010,
303,You had me at Chi O,S,RED,1,7,!Undefined,!Undefined,260,303,0,0,0,0,8,1,13,0,0,0,20081217,120010,
303,You had me at Chi O,S,WHITE,1,7,!Undefined,!Undefined,260,303,0,0,0,0,8,1,13,0,0,0,0,120010,
303,You had me at Chi O,XL,RED,1,7,!Undefined,!Undefined,260,303,0,0,0,0,8,1,13,0,0,0,0,120010,
303,You had me at Chi O,XS,RED,1,7,!Undefined,!Undefined,260,303,0,0,0,0,8,1,13,0,0,0,20081121,120010,
303,You had me at Chi O,XS,WHITE,1,7,!Undefined,!Undefined,260,303,0,0,0,0,8,1,13,0,0,0,20081121,120010,
304,Floral Skull Tank,,,1,7,!Undefined,!Undefined,,304,0,0,0,0,0,1,0,0,0,0,0,120010,
305,Misc Custom,,,1,7,!Undefined,!Undefined,,305,0,0,0,0,0,1,0,0,0,0,20110509,120010,
305H,Misc. House,,,1,5,!Undefined,!Undefined,,305H,0,0,0,0,0,1,0,0,0,0,20140428,120010,
306,MISC CLOTHING,L,BLACK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20140811,120010,
306,MISC CLOTHING,L,BLUE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20081209,120010,
306,MISC CLOTHING,L,BROWN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20081208,120010,
306,MISC CLOTHING,L,GREY/ASH,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,L,PURPLE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,L,RED,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20140926,120010,
306,MISC CLOTHING,L,TAN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,L,WHITE,1,1,!Undefined,!Undefined,88,306,-1,0,0,0,11,1,0,5.6,0,0,20150731,120010,
306,MISC CLOTHING,L,YELLOW,1,1,!Undefined,!Undefined,88,306,1,0,0,0,11,1,0,-30,0,0,0,120010,
306,MISC CLOTHING,L/XL,WHITE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,M,BLACK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20120329,120010,
306,MISC CLOTHING,M,BLUE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20111110,120010,
306,MISC CLOTHING,M,BROWN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20131218,120010,
306,MISC CLOTHING,M,GREEN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,M,GREY/ASH,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20110928,120010,
306,MISC CLOTHING,M,PINK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20121116,120010,
306,MISC CLOTHING,M,PURPLE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20140829,120010,
306,MISC CLOTHING,M,RED,1,1,!Undefined,!Undefined,88,306,-1,0,0,0,11,1,0,16,0,0,20150731,120010,
306,MISC CLOTHING,M,TAN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20110830,120010,
306,MISC CLOTHING,M,TURQ,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,M,WHITE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20110928,120010,
306,MISC CLOTHING,M,YELLOW,1,1,!Undefined,!Undefined,88,306,-1,0,0,0,11,1,0,22,0,0,20150210,120010,
306,MISC CLOTHING,ONE SIZE,BLACK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,ONE SIZE,BLUE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,15,1,0,0,0,0,20080129,120010,
306,MISC CLOTHING,ONE SIZE,BROWN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20070926,120010,
306,MISC CLOTHING,ONE SIZE,GREY/ASH,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
306,MISC CLOTHING,ONE SIZE,PINK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,-95,0,0,20150202,120010,
306,MISC CLOTHING,ONE SIZE,RED,1,1,!Undefined,!Undefined,88,306,-1,0,0,0,11,1,0,17,0,0,20150304,120010,
306,MISC CLOTHING,ONE SIZE,WHITE,1,1,!Undefined,!Undefined,88,306,-1,0,0,0,11,1,0,5,0,0,20150409,120010,
306,MISC CLOTHING,ONE SIZE,YELLOW,1,1,!Undefined,!Undefined,88,306,-2,0,0,0,11,1,0,20,0,0,20150618,120010,
306,MISC CLOTHING,S,BLACK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20120604,120010,
306,MISC CLOTHING,S,BLUE,1,1,!Undefined,!Undefined,88,306,-1,0,0,0,11,1,0,10,0,0,20150721,120010,
306,MISC CLOTHING,S,GREEN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20081120,120010,
306,MISC CLOTHING,S,GREY/ASH,1,1,!Undefined,!Undefined,88,306,0,0,0,0,18,1,0,0,0,0,20080116,120010,
306,MISC CLOTHING,S,PINK,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20080918,120010,
306,MISC CLOTHING,S,RED,1,1,!Undefined,!Undefined,88,306,-1,0,0,0,10,1,0,8,0,0,20150501,120010,
306,MISC CLOTHING,S,TAN,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20080409,120010,
306,MISC CLOTHING,S,TURQ,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,20120131,120010,
306,MISC CLOTHING,S,WHITE,1,1,!Undefined,!Undefined,88,306,-1,0,0,0,11,1,0,12,0,0,20150618,120010,
306,MISC CLOTHING,S,YELLOW,1,1,!Undefined,!Undefined,88,306,-1,0,0,0,11,1,0,15,0,0,20150605,120010,
306,MISC CLOTHING,S/M,WHITE,1,1,!Undefined,!Undefined,88,306,0,0,0,0,11,1,0,0,0,0,0,120010,
